Product ID,ISBN,eISBN,Title,Author,Publisher,Publication Year,Language,LCC,LC Subject Heading,BISAC,DDC,Downloadable
1052407,9780814633687,9780814634240,Keys to the Council,"Gaillardetz, Richard R.-Clifford, Catherine E.",Liturgical Press,2012,eng,BX830 1962 .G28 2012eb,,RELIGION / Christianity / Catholic,262/.52,Y
1413781,9780814662205,9780814662373,Worship In Spirit And Truth,"Upton, Julia.",Liturgical Press,2010,eng,BX4705.R433 U68 2010eb,,RELIGION / Christianity / Catholic,282.092,Y
1409212,9780814654972,9780814657294,"Making Confession, Hearing Confession","Kidder, Annemarie S.",Liturgical Press,2010,eng,BV845 .K48 2010eb,Confession.,RELIGION / Christianity / Catholic,234/.166,Y
993417,9780807160503,9780807160510,Voodoo and Power,"Roberts, Kodi A.",Louisiana State University Press,2015,eng,BL2490 .R585 2015eb,"African Americans--Religion.,Vodou--Louisiana--New Orleans--History--19th century.,Vodou--Louisiana--New Orleans--History--20th century.","HISTORY / United States / State & Local / South (AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV)",299.6/750976335,Y
575581,9780807152782,9780807152799,China Mission,"Topping, Audrey.",Louisiana State University Press,2013,eng,BV3427.A1 T66 2013eb,Missionaries--China--Biography.,BIOGRAPHY & AUTOBIOGRAPHY / Literary Figures,266.0092/2,Y
575579,9780807151921,9780807151938,Apocalypse and the Millennium in the American Civil War Era,"Dresser, Zachary W.-Wright, Ben",Louisiana State University Press,2013,eng,BR525 .A74 2013eb,"End of the world.,Millennialism--United States--History--19th century.,Millennium (Eschatology)",HISTORY / United States / Civil War Period (1850-1877),277.3/081,Y
564286,9780807154106,9780807154113,Parallel Histories,"Amelang, James S.",Louisiana State University Press,2013,eng,DP104 .A64 2013eb,"Conversion--Christianity--History.,Jews--Spain--History.,Marranos--Spain--History.,Moriscos--Spain--History.,Muslims--Spain--History.,Religious tolerance--Spain--History.",HISTORY / Europe / Western,305.6/970903,Y
520982,9780807150009,9780807150016,The Politics of Faith During the Civil War,"Wesley, Timothy L.",Louisiana State University Press,2013,eng,E468.9 .W474 2013,Religion and politics--United States--History--19th century.,HISTORY / United States / Civil War Period (1850-1877),322/.10973,Y
520975,9780807150900,9780807150917,Irish Catholic Writers and the Invention of the American South,"Giemza, Bryan Albin.",Louisiana State University Press,2013,eng,PS261 .G54 2013eb,"American literature--Southern States--History and criticism.,Authors, American--Southern States--History and criticism.,Irish American Catholics--Southern States.",LITERARY CRITICISM / American / General,810.9/975,Y
411170,9780807139578,9780807139585,"Preaching Spanish Nationalism Across the Hispanic Atlantic, 1759-1823","Eastman, Scott",Louisiana State University Press,2012,eng,DP203 .E37 2012eb,"Church and state--Spain--History--18th century.,Church and state--Spain--History--19th century.,Nationalism--New Spain--History--19th century.,Nationalism--New Spain--Religious aspects--History--19th century.,Nationalism--Spain--History--18th century.,Nationalism--Spain--History--19th century.,Nationalism--Spain--Religious aspects--History--18th century.,Nationalism--Spain--Religious aspects--History--19th century.",POLITICAL SCIENCE / Political Ideologies / Nationalism & Patriotism,320.54094609/033,Y
399131,9780807137253,9780807139318,Lottie Moon,"Sullivan, Regina D.",Louisiana State University Press,2011,eng,BV3427.M55 S86 2011eb,"Missionaries--China--Biography.,Missionaries--United States--Biography.,Women in missionary work--China--History.,Women missionaries--China--Biography.,Women missionaries--United States--Biography.",RELIGION / General,266/.02373051092,Y
395445,9780807138861,9780807138878,Ministers and Masters,"Carney, Charity R.",Louisiana State University Press,2011,eng,BX8398 .C37 2011eb,"Honor--Religious aspects--Methodist Episcopal Church, South.,Masculinity--Religious aspects--Methodist Episcopal Church, South.,Slavery and the church--Methodist Episcopal Church, South.",RELIGION / Christian Ministry / Pastoral Resources,253.088/28767509034,Y
349561,9780807137024,9780807138144,Judging Maria De Macedo,"Givens, Bryan",Louisiana State University Press,2011,eng,BX4705.D29435 G58 2011eb,"Inquisition--Portugal--History.,Sebastianism.",RELIGION / History,272/.2092,Y
361771,9780807136829,9780807138007,Splendors of Faith,"Nolan, Charles E.-Methe, Frank J.",Louisiana State University Press,2010,eng,NA5235.N57 N65 2010eb,"Catholic church buildings--Louisiana--New Orleans.,Christian art and symbolism--Louisiana--New Orleans--Modern period, 1500-,Church architecture--Louisiana--New Orleans.,Church decoration and ornament--Louisiana--New Orleans.",RELIGION / Christianity / Catholic,282/.76335,Y
344803,9780807136997,9780807138069,"Slavery, Civil War, and Salvation","Fountain, Daniel L.",Louisiana State University Press,2010,eng,E443 .F68 2010eb,"African Americans--Southern States--Religion--History--19th century.,Christian converts--Southern States--History.,Slave narratives--Southern States--History and criticism.,Slavery and the church--Southern States--History--19th century.,Slaves--Religious life--Southern States--History--19th century.",RELIGION / Christian Life / Social Issues,261.8,Y
329423,9780807132128,9780807135730,The South's Tolerable Alien,"Moore, Andrew S.",Louisiana State University Press,2007,eng,F335.C3 M66 2007eb,"Catholics--Alabama--History--20th century.,Catholics--Georgia--History--20th century.","HISTORY / United States / State & Local / South (AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV)",975.0088/282,Y
301933,9780807130919,9780807136560,Faithful Vision,"Coleman, James W.",Louisiana State University Press,2006,eng,PS374.N4 C643 2006eb,"African Americans in literature.,American fiction--20th century--History and criticism.,American fiction--African American authors--History and criticism.,Faith in literature.,Holy, The, in literature.,Religion and literature--United States--History--20th century.,Religious fiction, American--History and criticism.,Spiritual life in literature.,Spiritualism in literature.,Supernatural in literature.",LITERARY CRITICISM / American / General,813/.509382,Y
376634,9780807132487,9780807135839,Reforging the White Republic,"Blum, Edward J.",Louisiana State University Press,2005,eng,E661 .B68 2005eb,Nationalism--United States--History--19th century.,HISTORY / United States / State & Local / General,973.8,Y
803707,9780718892432,9780718842833,Conflict and the Practice of Christian Faith,"Kaye, Bruce Norman",Lutterworth Press,2009,eng,BX5005 .K38 2009eb,"Anglican Communion--Doctrines.,Church controversies--Anglican Communion.",RELIGION / Christianity / Anglican,283,Y
803706,9780718891824,9780718842826,Community of the Transfiguration,"Dekar, Paul R.",Lutterworth Press,2008,eng,BV4407.45 .D44 2008eb,"Monastic and religious life--Australia--Victoria.,Monasticism and religious orders--Australia--Victoria.,Religious communities--Australia--Victoria.,Spiritual life--Baptists.",RELIGION / Theology,255.0099452,Y
803703,9780718891800,9780718842796,An Artistic Approach to New Testament Literature,"Chace, Sharon R.",Lutterworth Press,2008,eng,BS2341.52 .C43 2008eb,,RELIGION / Biblical Studies / General,225.6,Y
803701,9780718892012,9780718842789,"After War, Is Faith Possible?","Studdert Kennedy, Geoffrey Anketell-Walters, Kerry S.",Lutterworth Press,2008,eng,PR6037.T93 A37 2008eb,"Theology.,World War, 1914-1918--Religious aspects.",POLITICAL SCIENCE / Peace,230.3,Y
709330,9781588268525,9781626371552,"Politics, Religion, and Society in Latin America","Levine, Daniel H.",Lynne Rienner Publishers,2012,eng,BL2540 .L48 2012eb,"Religion and politics--Latin America.,Religion and sociology--Latin America.",RELIGION / Reference,200.98/09051,Y
552038,9781935049500,9781935049760,The Emerging Church,"Packard, Josh.",Lynne Rienner Publishers,2012,eng,BV601.9 .P33 2012eb,"Christianity--21st century.,Church renewal.,Emerging church movement.,Non-institutional churches.,Postmodernism--Religious aspects--Christianity.",RELIGION / Christian Church / History,270.8/3,Y
565041,9781588267139,9781588269874,Islam and Christianity in the Horn of Africa,"Erlikh, Ḥagai.",Lynne Rienner Publishers,2010,eng,BP172 .E75 2010eb,"Christianity and other religions--Islam.,Christianity--Ethiopia--History.,Christianity--Somalia--History.,Christianity--Sudan--History.,Islam--Ethiopia--History.,Islam--Relations--Christianity.,Islam--Somalia--History.,Islam--Sudan--History.",RELIGION / Islam / Theology,297.2/830963,Y
1191096,9781927494639,9781927494646,Into That Heaven of Freedom,"Keshavjee, Mohamed M",Mawenzi House Publishers Ltd,2015,eng,BP195.I8,Ismailites--South Africa--Biography.,RELIGION / Islam / General,297.8/220922,Y
444169,9781894770569,9781894770828,Of Hockey and Hijab,"Khan, Sheema.",Mawenzi House Publishers Ltd,2009,eng,BP161.3 K436 2009eb,"Islam.,Women in Islam--Canada.",RELIGION / Islam / General,297,Y
1219234,9780773547520,9780773598942,Not Talking Union,"Thiessen, Janis",McGill-Queen's University Press,2016,eng,BX8128.E36 T557 2016eb,"Labor unions--Canada--History.,Labor unions--Canada--Religious aspects--Mennonites.,Labor unions--United States--History.,Labor unions--United States--Religious aspects--Mennonites.,Mennonites--Canada--Attitudes.,Mennonites--United States--Attitudes.,Oral history--Canada.,Oral history--United States.",SOCIAL SCIENCE / Sociology of Religion,331.880973,
1202960,9780773546790,9780773598492,Discovering the End of Time,"Akenson, Donald H.",McGill-Queen's University Press,2016,eng,BX4839,"Elite (Social sciences)--Ireland--History--19th century.,Evangelicalism--Ireland--History--19th century.,Millennialism--Ireland--History--19th century.,Protestants--Ireland--History--19th century.",RELIGION / History,280/.40941509034,
1133494,9780773545694,9780773597341,Religion and Greater Ireland,"Carey, Hilary M.-Barr, Colin",McGill-Queen's University Press,2015,eng,BR795,"Immigrants--Religious life.,Irish--Ethnic identity.,Irish--Religion.",RELIGION / History,274.15,
1076894,9780773546264,9780773598027,The Meaning of Sunday,"Thiessen, Joel",McGill-Queen's University Press,2015,eng,BL2530.C2 T55 2015,"Rational choice theory.,Religion and sociology--Canada.,Secularization--Canada.",SOCIAL SCIENCE / Sociology of Religion,306.6/0971,
1072386,9780773545847,9780773597525,Desiring a Better Country,"Farrow, Douglas",McGill-Queen's University Press,2015,eng,BT83.59,Political theology.,RELIGION / Christian Life / Social Issues,261.7,
1052963,9780773545663,9780773597303,"Christ, God's Companionship with Man","Giussani, Luigi-Carrón, Julián",McGill-Queen's University Press,2015,eng,BX4705.G5538,Spiritual life--Catholic Church.,RELIGION / Christianity / Catholic,248.4/82,
978070,9780773545038,9780773597136,A Culture of Faith,"Reimer, Samuel Harold-Wilkinson, Michael",McGill-Queen's University Press,2015,eng,BR1642 C3,"Christian sociology--Canada.,Church attendance--Canada.,Evangelicalism--Canada.,Religious gatherings--Canada.,Religious gatherings--Christianity.",RELIGION / Christian Ministry / Evangelism,277.108/3,
930586,9780773500686,9780773592810,Shaykh Ahman Sirhindi,"Friedmann, Yohanan.",McGill-Queen's University Press,2014,eng,BP80.A5124,,RELIGION / Islam / Sufi,181/.4,
930554,9780773501539,9780773594456,The Life of the Reverend George Trosse,"Trosse, George-Brink, Andrew W.",McGill-Queen's University Press,2014,eng,BX5207.T75 A33 1974eb,,RELIGION / Christianity / Presbyterian,285.90924,
846545,9780773540873,9780773594784,Eranos,"Hakl, Hans Thomas-McIntosh, Christopher",McGill-Queen's University Press,2014,eng,BF51 .H2513 2013eb,"Intellectual life--History--20th century.,Occultism--History--20th century.,Psychology and religion--History--20th century.,Religion--History--20th century.,Spiritualism (Philosophy)--History--20th century.",RELIGION / Reference,200.9/04,
846538,9780773540095,9780773594692,Moralism,"Taylor, Craig",McGill-Queen's University Press,2014,eng,BJ1031 .T38 2012eb,"Ethics.,Judgment (Ethics)",PHILOSOPHY / Ethics & Moral Philosophy,170,
846522,9780773538399,9780773594661,God,"Wood, W. Jay",McGill-Queen's University Press,2014,eng,BD555 .W66 2011eb,"God--Proof.,Religion--Philosophy.,Theism.",RELIGION / Agnosticism,211/.3,
827403,9780773544185,9780773596450,Becoming Holy in Early Canada,"Pearson, Timothy G.",McGill-Queen's University Press,2014,eng,BX4659.C2 P42 2014,"Christian hagiography.,Christian saints--Canada--History.,Christian saints--Cult--Canada--History.,Holiness--Catholic Church--History of doctrines.",RELIGION / Christianity / Catholic,282.092/271,
827396,9780773543379,9780773590489,Flowers on the Rock,"Soucy, Alexander Duncan-Harding, John S.-Hori, Victor Sōgen",McGill-Queen's University Press,2014,eng,BQ742,Buddhism--Canada.,RELIGION / Comparative Religion,294.30971,
812802,9780773543560,9780773591981,Connected Struggles,"Demers, Maurice",McGill-Queen's University Press,2014,eng,BL65.I55,"Catholics--Mexico--History--20th century.,Catholics--Que´bec (Province)--History--20th century.,Nationalism--Que´bec (Province)--History--20th century.,Nationalists--Que´bec (Province)--History--20th century.,Religion and international relations--Mexico--History--20th century.,Religion and international relations--Que´bec (Province)--History--20th century.",RELIGION / Christianity / General,201/.727,
784497,9780773543584,9780773592025,In Praise of Mixed Religion,"Harrison, William H.",McGill-Queen's University Press,2014,eng,BL410,"Religion.,Religions--Relations.,Syncretism (Religion)",RELIGION / Christianity / General,201/.5,
746459,9780773543256,9780773590274,Truth and Relevance,"Baum, Gregory",McGill-Queen's University Press,2014,eng,BX1422.Q4 B38 2014eb,"Church and social problems--Que´bec (Province)--Catholic Church.,Church and state--Que´bec (Province)--Catholic Church.,Religion and civil society--Que´bec (Province)",RELIGION / Christianity / Catholic,282/.7140904,
594619,9780773542990,9780773590052,The Secrets of a Vatican Cardinal,"Costantini, Celso-Mussio, Laurence B-Pighin, Bruno Fabio",McGill-Queen's University Press,2014,eng,BX4705.C7788 A4 2014eb,"Cardinals--Italy--Diaries.,World War, 1939-1945--Personal narratives, Italian.,World War, 1939-1945--Religious aspects--Catholic Church--Sources.",RELIGION / Christianity / Catholic,282.092,
594578,9780773542488,9780773589292,A Church with the Soul of a Nation,"Airhart, Phyllis D.",McGill-Queen's University Press,2014,eng,BX9881 .A47 2014eb,,RELIGION / Christianity / Methodist,287.9/20904,
594625,9780773542709,9780773589971,Truth Matters,"Carr, Allyson-Klaassen, Matthew-Zuidervaart, Lambert-Shuker, Ronnie",McGill-Queen's University Press,2013,eng,BD171,Truth.,PHILOSOPHY / Epistemology,121,
594623,9780773542044,9780773589131,Transatlantic Methodists,"Webb, Todd",McGill-Queen's University Press,2013,eng,BX8231 .W433 2013eb,"Methodism--Ontario--History--19th century.,Methodism--Que´bec (Province)--History--19th century.,Methodists--Ontario--History--19th century.,Methodists--Que´bec (Province)--History--19th century.",RELIGION / Christianity / Methodist,287.0971309/034,
594600,9780773542686,9780773589834,Nietzsche's Justice,"Sedgwick, Peter R",McGill-Queen's University Press,2013,eng,B3318.J87 S43 2013eb,"Ethics.,Justice.,Naturalism.",POLITICAL SCIENCE / General,172/.2,
594579,9780773541979,9780773589513,American Protestant Theology,"Giussani, Luigi.-Chierici, Sandro",McGill-Queen's University Press,2013,eng,BR515,"Protestant churches--United States--Doctrines--History.,Theology, Doctrinal--United States--History.",RELIGION / Christianity / Protestant,280/.40973,
594577,9780773542624,9780773589650,The Return of Ancestral Gods,"Lesiv, Mariya",McGill-Queen's University Press,2013,eng,BL432 .L475 2013eb,"Neopaganism--Ukraine.,Paganism--Ukraine.","BODY, MIND & SPIRIT / Spirituality / Paganism & Neo-Paganism",299/.9409477,
573285,9780773541177,9780773588134,In Defence of the Faith,"Wadsworth, James E.",McGill-Queen's University Press,2013,eng,BX1733.B6,Inquisition--Brazil--History.,RELIGION / Christianity / History,272/.2092,
515346,9780773541238,9780773588561,After Evangelicalism,"Flatt, Kevin N.",McGill-Queen's University Press,2013,eng,BX9881 .F53 2013eb,"Evangelicalism--Canada--History.,Evangelicalism--United Church of Canada--History.",RELIGION / Christianity / History,287.9/2,
515333,9780773541610,9780773588868,"Prayers, Petitions, and Protests","Cecillon, Jack D.",McGill-Queen's University Press,2013,eng,LC3734.3.W45 C43 2013eb,"Education, Bilingual--Law and legislation--Ontario--History--20th century.,Education, Bilingual--Ontario--History--20th century.",HISTORY / Canada / General,371.829/114071332,
515328,9780773541375,9780773588745,Growing Up Canadian,"Ramji, Rubina-Beyer, Peter",McGill-Queen's University Press,2013,eng,BL625.9.I55 G76 2013eb,"Buddhist youth--Religious life--Canada.,Children of immigrants--Religious life--Canada.,Hindu youth--Religious life--Canada.,Muslim youth--Religious life--Canada.",SOCIAL SCIENCE / Sociology of Religion,200.86/9120971,
515317,9780773541139,9780773588363,The Catholicisms of Coutances,"Hayden, Michael",McGill-Queen's University Press,2013,eng,DC801.C9 H39 2013eb,,HISTORY / Europe / France,282.44212,
515316,9780773541115,9780773588349,Contesting the Moral High Ground,"Phillips, Paul T.",McGill-Queen's University Press,2013,eng,BJ1012 .P45 2013,"Ethicists--Great Britain--Intellectual life--20th century.,Ethics--Great Britain--History--20th century.",HISTORY / Modern / 20th Century,170.92/2,
